,channel_1,channel_12,channel_13,channel_14,channel_15,channel_16,channel_17,channel_18,channel_19,channel_2,channel_20,channel_21,channel_22,channel_23,channel_24,channel_25,channel_26,channel_27,channel_28,channel_29,channel_3,channel_30,channel_31,channel_32,channel_33,channel_34,channel_35,channel_36,channel_37,channel_38,channel_39,channel_40,channel_41,channel_42,channel_43,channel_44,channel_45,channel_46,channel_47,channel_48,channel_49,channel_50,channel_51,channel_52,channel_53,channel_54,channel_55,channel_56,channel_57,channel_58,channel_59,channel_60,channel_61,channel_62,channel_63,channel_64,channel_65,channel_66,channel_67,channel_68,channel_69,channel_70,channel_71,channel_72,channel_73,channel_74,channel_75,channel_76
channel_30,0.005864136749806229,0.9037769013355295,0.9018923119188319,0.9151143655717702,0.9060377572371849,0.9004914572520253,0.900813423946977,0.894920948551467,0.8787181084904493,0.009407787576394194,0.9012378655983427,0.899419147590313,0.8912862853721819,0.9060562691686207,0.9004868848283565,0.8959920206908013,0.8997068504846594,0.9013620634246396,0.8915409873793287,0.9600607220757119,0.006088641695619405,1.0,0.8903548241693833,0.9008753626448353,0.9007051841433209,0.9015872761340363,0.892275777396136,0.8902703678740741,0.8978943005385179,0.9962079744902689,0.8823127851595394,0.9004363120573381,0.05886463767559197,0.052281331360977595,0.11096201796135766,0.03348249052635503,0.0539049028759524,0.06694157885490881,0.5355381012416072,0.5814944219526305,0.5586706002263575,0.5363957335759982,0.5821556716287362,0.5594048419723212,0.01951101748012385,0.00040297656757612346,0.008894607692419365,-0.09436498081290892,0.8844617281578729,0.8853778943129547,0.8835057522759837,0.8839189452515883,-0.8724469798603154,-0.2992913552878192,-0.3012437507414722,0.005236689338371657,0.0033526132044371946,0.8865158239187904,-0.43662032911395077,-0.05610264578605439,0.09674819169797924,0.013309775438189755,0.007044702714308997,0.014285324356096526,0.008170383668079442,0.0012113357073600952,0.007393859837544975,0.01684159083328313
channel_31,0.0026456201820037302,0.9457553773938446,0.9562448716835782,0.7923402542305633,0.9898017990247396,0.8656031412638588,0.9495710402338634,0.9333424459797145,0.908286207581323,0.007425028393772457,0.951279061366846,0.7779674001117164,0.9954856512959904,0.989761931350679,0.8650593366469493,0.9286989315263403,0.9475216037962236,0.9477447065568815,0.9250110611579305,0.8456277557029813,0.00026161875317652834,0.8903548241693833,1.0,0.8652723369908474,0.8662374182889107,0.9515832406568954,0.917070106820155,0.9301947334130948,0.938847721725023,0.890262899377064,0.9937455085670117,0.8659057394199469,0.11761761573350384,0.09841509221401383,0.17383137420022174,0.07998595341932807,0.11338198215277656,0.11550035543378984,0.4183873652503163,0.46932106723041717,0.4430801917994065,0.4196150151309516,0.4696763402821071,0.4448129183406479,0.030981847830605366,-0.0017915187692750059,0.004249061067933222,-0.07859990176394362,0.8345983725554749,0.83784183579781,0.8342911791338414,0.8367331869894462,-0.8634694143869088,-0.469077985170019,-0.46940126053558956,0.002525003303364585,0.004172958334920536,0.8425030409677674,-0.3593581616923854,-0.043127851233159986,0.07322335260670383,0.025041294945112157,0.01228205525682585,0.01212097591191569,0.00999636980421857,-0.0002631207796800558,0.01601168833147589,0.02086231568819117
channel_32,-0.008476425975342115,0.9506343981883519,0.9428304888162093,0.7537542822898678,0.87878660383433,0.9976409176310438,0.936180700668913,0.9297137145469333,0.9142471956329529,-0.0005377016623980199,0.9396790792747153,0.7321073449369767,0.8667101754750988,0.8788454697196525,0.9974615751033028,0.9352417205454446,0.9349240942403542,0.9396672019030198,0.927338843285196,0.8350016167459049,0.005999706080009765,0.9008753626448353,0.8652723369908474,1.0,0.9973241420851003,0.9497645122095631,0.9333118663089608,0.9213121664576672,0.9327689056291426,0.9005458187948033,0.8462429252522697,0.9975263487217401,0.002395194085872523,0.018842358451918288,0.05721826064103319,-0.014826389187306692,0.00685560421265764,0.027109020297997145,0.7811275428022089,0.8153826092470476,0.798284338398907,0.7820617739276043,0.8156248749061894,0.7993520569051575,0.013097861373928474,0.000465576037030703,0.015096193360608589,-0.10747405468315334,0.9775735517369564,0.981623781488105,0.9774888834829631,0.9812912247808,-0.9853770459851001,-0.02592488455040069,-0.02733847470057651,0.002328042500167067,0.004213326297650232,0.9793058189032268,-0.5399257535799866,-0.08147287907183072,0.106641397689557,0.001158320891696158,0.0022880525606518848,0.011828279672254985,-0.0022155847185191665,-0.01003295569343124,-0.009620785531804002,0.002209607319978711
channel_33,-0.008593833592590396,0.9504141322107951,0.944053472493953,0.7536193517820065,0.8799480589987434,0.9974762286866893,0.937919842576014,0.9315573571565736,0.9176394465756496,-0.0001854689808319007,0.941170073294509,0.7320517071755073,0.8675035335539354,0.8799457824624888,0.9972591003292104,0.9369655419637647,0.9336467364542348,0.9412300110090579,0.9264957384258259,0.8349787393010584,0.005461849082629328,0.9007051841433209,0.8662374182889107,0.9973241420851003,1.0,0.9493382277309544,0.9331551477639526,0.9188136181853149,0.9333918611592297,0.9003980584811567,0.8471388290332688,0.9975180109828795,0.0011256379391579093,0.01936552770620463,0.057295930441222026,-0.015913486239594113,0.007178544056801566,0.027085537985978077,0.7803886594526589,0.8148473287399842,0.7977014057949957,0.7813993875387819,0.8150348454869601,0.7987276655644625,0.012980603467466071,0.0006603399861157668,0.015299872310923663,-0.10731752404018535,0.9763801587414574,0.9805100533820083,0.9763139549922065,0.980116628369361,-0.9853588447608199,-0.027721290163300962,-0.029109414284892873,0.0032377017571017406,0.0038454432705660444,0.9797886658737414,-0.5399920385277441,-0.0820064554842833,0.10659620976732073,0.0009111909849092849,0.002249744642932274,0.011106515445527128,-0.002292567713603976,-0.010408762963185393,-0.010556042696884704,0.002290430388167921
channel_34,-0.00525370793518189,0.9887905055379544,0.9849200589627564,0.7901096950786303,0.9488249611942147,0.9500008020989656,0.9750134056019659,0.9606896384778285,0.9290417871551236,0.0013616040371062165,0.9792475912059572,0.7731825584571383,0.952046783592227,0.9490495314236294,0.9494115324567467,0.9607680214726358,0.9878461818939657,0.9762447926178923,0.9693471112517125,0.8572172386883927,0.0026793237653362466,0.9015872761340363,0.9515832406568954,0.9497645122095631,0.9493382277309544,1.0,0.9565158954919771,0.9740704452033603,0.9698744157284208,0.90085636478087,0.9447840181349073,0.9493293684656582,0.06976122418010995,0.06478623996751477,0.12807644000463925,0.04020099198715605,0.06858973423426745,0.0801607404866119,0.6115696208067763,0.6554058007231117,0.6328311246400147,0.612258310841605,0.655547673854689,0.63418582662343,0.023470257200852593,0.001871295278477961,0.010239678253833585,-0.09182000183179556,0.9261515079308337,0.9306851973578275,0.9261710216273242,0.9302593861444328,-0.9598795434710894,-0.23085622685305543,-0.2313350345814265,0.0014969036236957723,0.0049826313839316325,0.9266044772848765,-0.4475056357451747,-0.06055908597875048,0.08426769737332945,0.015386149425026115,0.007320002914257924,0.010762241097335442,0.0050783465333880985,-0.00519152986053187,0.004470970019538664,0.011213249332637688
channel_35,-0.004239613054511923,0.9798539108725792,0.9581577462710679,0.7775851728840982,0.9166654125723648,0.9336166180094374,0.9236877190805083,0.9041956268475082,0.9440932659866584,0.0021830070127619628,0.9305644027064289,0.7602084563570359,0.9174988884788204,0.9179816342807241,0.9330328120957327,0.8930131184929522,0.9414465224234457,0.928812030183229,0.88479464381668,0.8454080998922603,-0.0017257339196989998,0.892275777396136,0.917070106820155,0.9333118663089608,0.9331551477639526,0.9565158954919771,1.0,0.9457392505369598,0.9871170811125451,0.8919427688022844,0.9088724453445691,0.9328756702151964,0.03803338036089187,0.04321151633813695,0.09314149948254483,0.0140845530967516,0.03930510014210363,0.053935575409138174,0.603005809900264,0.6452465391992215,0.6236132364135643,0.6036095497584321,0.6453344688828936,0.6244766037725884,0.020345542237511702,0.0007383989517844161,0.010364956247272105,-0.09317291437134732,0.909162655779268,0.9104217480193263,0.9103732890724293,0.9095280456437438,-0.9360589123158577,-0.21071639046307994,-0.21130321227003235,0.0034217769608594554,0.0026114192594756357,0.9228510789638308,-0.45281517953332495,-0.062430362168643554,0.08427570671307723,0.019474848728148513,0.00152355830901755,0.006847432202803136,0.00796280342328787,-0.0025627948446006812,-0.0025363890599591206,0.010457327485605256
channel_36,-0.0019177180151639158,0.970676766025025,0.9455179019060289,0.7840747681341446,0.9219132671095326,0.9214769123771666,0.927618506761921,0.9123747170186478,0.8594516297549242,0.003853872735469795,0.9354451217954292,0.767400294028999,0.9304566214771061,0.9232856529246589,0.9210086250087848,0.9126323424579564,0.9872473629095069,0.93063481428536,0.9605830882597812,0.8490107874911808,0.00709810691092416,0.8902703678740741,0.9301947334130948,0.9213121664576672,0.9188136181853149,0.9740704452033603,0.9457392505369598,1.0,0.944670425959808,0.8892781597766414,0.9244678472061263,0.9187372920948901,0.08109005706561262,0.07185298885504122,0.13762425024940164,0.051343310737557823,0.07957159184421025,0.08725395171045645,0.5760623584401093,0.6202516867261127,0.5974194633845064,0.5767827348254477,0.6202734039044002,0.5988517643742919,0.02103499103360692,0.003353338104850331,0.009930898248941639,-0.09093623571766528,0.9137733543061507,0.9171164255414327,0.9151022024393746,0.9172350202834122,-0.9274563799443346,-0.24800374607229447,-0.24846598017431118,0.001364807326918647,0.003652471121435412,0.8908149593652017,-0.4264015640337112,-0.05776401879037608,0.07647129023405952,0.01632891508702597,0.006361787153756413,0.010526150967305845,0.0066809122568197935,-0.0038711278208997633,0.005613574191148116,0.01335670404326889
channel_37,-0.00452375878811799,0.9880587477578336,0.9743117242566225,0.7898559837036617,0.9370794086472596,0.93310410097413,0.9497140043735496,0.9238775965919602,0.9634690510652071,0.0012881626597060966,0.95060410004012,0.7733691382729911,0.9392126859010536,0.9380079584661511,0.93239071398221,0.9153348654429483,0.9537419323699575,0.946882658533459,0.9021430981942268,0.8553815932892929,-0.001872366915232236,0.8978943005385179,0.938847721725023,0.9327689056291426,0.9333918611592297,0.9698744157284208,0.9871170811125451,0.944670425959808,1.0,0.8974949952694381,0.9330385753010609,0.9330916679350164,0.049161437494474214,0.05463899761074327,0.10466937253370207,0.022735385760201517,0.05348169315331437,0.061740219289377486,0.5826968576471794,0.6265698015548391,0.6038507138920621,0.5832162876224163,0.6265197807317641,0.6049098193219007,0.02329529878339309,-0.0007563779276001684,0.009676719093275917,-0.09063058564663676,0.9031860857562942,0.9050707204263737,0.9035766806303109,0.9039195393847617,-0.9386310317558416,-0.24448820623278633,-0.24498280449921886,0.003087242417462913,0.0024392801117406847,0.9229604337836874,-0.4422602720855392,-0.05930287330111375,0.08191269106754948,0.02103631793204133,0.004405229441280135,0.008261778191292608,0.009223356247213247,-0.001421308512888141,0.0020310772423449306,0.011844610975503206
channel_38,0.005372027368169979,0.9031582520469859,0.9014041697957195,0.9146039055122066,0.9058893337874938,0.9001794914996349,0.9002462140354219,0.8944365467641174,0.8787613903054807,0.008751149118188578,0.9007772896288304,0.8988262111367687,0.8910972349974511,0.9059503909613956,0.900210534901149,0.8954039153525981,0.8989057665091745,0.90089560660234,0.8907304700270848,0.9596350318011385,0.006348051937772034,0.9962079744902689,0.890262899377064,0.9005458187948033,0.9003980584811567,0.90085636478087,0.8919427688022844,0.8892781597766414,0.8974949952694381,1.0,0.8816197060965615,0.9001523823805632,0.05811018488951533,0.05291567680277363,0.11037833590448529,0.03279822517974043,0.054318265272452475,0.06611882631007307,0.5350945734301051,0.5810057665324149,0.5581466105132447,0.5359115188099256,0.5816829617040359,0.5589327433992477,0.019371529086916396,-0.0006372965355686278,0.009149075375839755,-0.09358130882400131,0.8839974070229453,0.8849247248586801,0.8831073928129123,0.8834653339078683,-0.8718741453996633,-0.2999358493152511,-0.3018955828999829,0.005314291301238075,0.003713742313575966,0.8862415851918132,-0.4366714255747732,-0.05655126928446906,0.09745314587160388,0.013109141554388066,0.0073217674589183355,0.014048596864098789,0.007799016957325342,0.0014919646848402155,0.006941470451710975,0.01709290898666414
channel_39,0.002836340035858202,0.9385228578949195,0.9508870342749441,0.7978222406780219,0.9856793336032433,0.8464721560868015,0.944300463596813,0.9270082533044711,0.9018619410182136,0.007468771575672433,0.945562798555767,0.7846356164848898,0.9939993583168144,0.9855986832948828,0.8458368824904209,0.9214351143740469,0.9419112727517744,0.9418433701744356,0.9181235202635848,0.8461238838748338,-0.00035412302083744654,0.8823127851595394,0.9937455085670117,0.8462429252522697,0.8471388290332688,0.9447840181349073,0.9088724453445691,0.9244678472061263,0.9330385753010609,0.8816197060965615,1.0,0.8465931270024145,0.12638074167601385,0.10609244814228283,0.1852256716623787,0.08690232149252569,0.1233303783789377,0.12477458063378614,0.3842131456396204,0.4364738406018978,0.40975780720607086,0.3853655888942156,0.436746681634162,0.4112929045698703,0.032611376549998676,-0.0008459924452201762,0.005032408675298669,-0.07511950523499888,0.8148394297234407,0.8179880229567962,0.8144462452747728,0.8168395364560403,-0.8468020783049224,-0.4946064693111868,-0.49480039624356625,0.0029600694286510344,0.004447966960927485,0.8237641887198336,-0.3399511131348151,-0.03902109251861262,0.06602726683475289,0.02826051714557349,0.013357782447715634,0.011193620023352816,0.011722582124727573,0.002675237957491962,0.01841633447137797,0.024300554896574907
channel_40,-0.00829421634323672,0.9501910580766908,0.9439898654345694,0.7535582614313115,0.879537843042956,0.9975009549198557,0.9378911680659259,0.9313579569865281,0.9172925371601699,-7.523657467486795e-05,0.9411070762182645,0.7319190951637627,0.8671403383261687,0.8795437699550929,0.99731127296895,0.9369231155107149,0.9335948385139055,0.941167923005854,0.9266289169688633,0.8347647460554984,0.00579222361884191,0.9004363120573381,0.8659057394199469,0.9975263487217401,0.9975180109828795,0.9493293684656582,0.9328756702151964,0.9187372920948901,0.9330916679350164,0.9001523823805632,0.8465931270024145,1.0,0.001714719953144678,0.019072988914772597,0.05681611458651949,-0.01536443995084509,0.006870204978318939,0.026745171362989525,0.781014451449149,0.815221911624245,0.7982811411781158,0.781963642255779,0.8154810915395008,0.7991657606436233,0.013526996761296588,0.00039176295506779577,0.015436083514322763,-0.10762782151510936,0.9766382571473176,0.9807372058218272,0.9765214731386772,0.9803248315248616,-0.9855309932925583,-0.02704967698574137,-0.028439826421517916,0.0022643242317256346,0.004305942193233176,0.9798035242565621,-0.5393936790961422,-0.08162863652422504,0.10696762293447798,0.0004711455264493981,0.0020361687548745753,0.011646803298814566,-0.0019521977856599402,-0.010217390985697246,-0.009501419329083965,0.0027937508613301836
channel_41,0.003963056087267067,0.05665119014589102,0.06657719189686417,0.09660342783840926,0.10579455518337699,0.0025836908014473577,0.07065981971268318,0.07008488459037614,0.03011222796988501,-0.0019810483121656714,0.07106203654371765,0.09884131967908198,0.11596415281122294,0.10618332214090369,0.0013646155326165338,0.06833533942587694,0.08126346762401716,0.06876385472966648,0.08686178472681103,0.0737414000369007,0.001059823452766073,0.05886463767559197,0.11761761573350384,0.002395194085872523,0.0011256379391579093,0.06976122418010995,0.03803338036089187,0.08109005706561262,0.049161437494474214,0.05811018488951533,0.12638074167601385,0.001714719953144678,1.0,-0.5083060058550848,-0.36473477404496346,0.9149972438591286,-0.3506971069584542,-0.20149152779307258,-0.13659646186766597,-0.12554901437835897,-0.13017916627864384,-0.13649059626202756,-0.12658516218578178,-0.13070175504818876,0.012259474271751645,0.0045354772176117875,0.001915717662641728,-0.005116575042445759,0.010187366085422075,0.00805794787613609,0.009259570506830569,0.008355248101083236,-0.006425047784735731,-0.20980745967794348,-0.2097658724120062,-0.005093223041135711,0.001120365763608401,-0.010663736645812891,0.05901594841023427,0.014773496597282847,-0.016535820899305085,0.016349878769179396,0.02072822466773024,0.0178636951289031,0.01230492095974863,0.025753764480789285,0.04064132170040079,0.03209979729523466
channel_42,0.004330072731914189,0.05724567930099665,0.06396302021136088,0.07862057503723183,0.08913759185690415,0.018844789515659568,0.06593285621376108,0.06345617907625675,0.039254704414491935,0.013397952307032765,0.06804274042924496,0.08051387178894269,0.09829016926135721,0.08927311561186782,0.019257391350034438,0.06327984149584762,0.074037006520676,0.06484844948250555,0.07366172117281909,0.0627441523031549,0.0051716263652030236,0.052281331360977595,0.09841509221401383,0.018842358451918288,0.01936552770620463,0.06478623996751477,0.04321151633813695,0.07185298885504122,0.05463899761074327,0.05291567680277363,0.10609244814228283,0.019072988914772597,-0.5083060058550848,1.0,-0.15960656062717812,-0.4040670379870575,0.8980186937446453,-0.3367324891828187,-0.08662129105242364,-0.07478130283899397,-0.08325097664092672,-0.08583327703025682,-0.07233324011949692,-0.08256558326986711,0.007267147814846973,-0.002847233153288542,-0.01585784585055247,-0.0025468053162870908,0.02619417591696532,0.025937355222258627,0.02658381461178845,0.024383886506088116,-0.02053904658142735,-0.14935668101609592,-0.14955042873094823,5.205201737469932e-06,0.004811152372918798,0.01063746630006684,0.02144846165889014,0.011327900790950859,-0.016015845416603825,0.013502233568527285,0.018720155991742586,0.004023890399240244,0.008572323611106202,0.011085454008756483,0.02456639286596384,0.037663344020276865
channel_43,0.009622996448868706,0.1144497097690677,0.12463550564377156,0.1436057743879382,0.16078680223456954,0.057184666498861475,0.13034338669082982,0.128242082675772,0.08458750682896275,0.008569349345604079,0.13007136034200942,0.14495465323357457,0.17349062683997601,0.16054222363058088,0.05774059535489504,0.1265711478026218,0.14079534113616854,0.13030611207098,0.14538632593579548,0.12465294369050627,-0.017028876772091403,0.11096201796135766,0.17383137420022174,0.05721826064103319,0.057295930441222026,0.12807644000463925,0.09314149948254483,0.13762425024940164,0.10466937253370207,0.11037833590448529,0.1852256716623787,0.05681611458651949,-0.36473477404496346,-0.15960656062717812,1.0,-0.47002623614400163,-0.3258018014123872,0.8969234229453695,-0.10537090644780267,-0.08559894022235977,-0.09467597351984851,-0.10486956933607314,-0.08666803337553552,-0.09383029618595605,0.0036505603350001988,-0.005182503995577512,-0.0014380321688337448,-0.01319656485881775,0.06762321478615967,0.0658058779115691,0.06731822488559738,0.06641651236716271,-0.061077343240881404,-0.23094708354011995,-0.23110917303438488,0.00037833084549481773,0.001453483722055657,0.04416662315797737,0.016611416772456106,0.00534226758472269,-0.007680917653421569,0.025087115406184482,0.015553341694021814,-0.002815336705532549,0.026965795285895506,0.026999133100054588,0.027568608776307905,0.04536344669905612
channel_44,-0.00040139843318725903,0.02867713515423589,0.03704362780849774,0.06631567191807593,0.06979300496951486,-0.014516703073203643,0.04030414319577427,0.041288584520870225,0.006515177717604251,-0.007096208202476394,0.041463841560755284,0.06840523303473882,0.07812437751990685,0.07034350010503458,-0.015557228351599941,0.03935994105569678,0.050041508552068036,0.039131558926410404,0.056042649408151866,0.04641591176096442,0.0016401293456836177,0.03348249052635503,0.07998595341932807,-0.014826389187306692,-0.015913486239594113,0.04020099198715605,0.0140845530967516,0.051343310737557823,0.022735385760201517,0.03279822517974043,0.08690232149252569,-0.01536443995084509,0.9149972438591286,-0.4040670379870575,-0.47002623614400163,1.0,-0.23742816435216063,-0.3204874185056272,-0.1230901971305262,-0.11518934727895903,-0.11888531579702163,-0.12327264229419711,-0.11598122246148987,-0.11945069290925622,0.01107859439598215,0.003712005223459789,0.0038832399176961787,-0.002022338195472466,-0.007525638793913575,-0.008993580981164458,-0.007644067231290383,-0.009001167783825162,0.01174943591836847,-0.16861279596912263,-0.16857209545351215,-0.0036225418666668307,-0.002148164452961032,-0.02484299964859128,0.06466269534566213,0.013330650802782345,-0.01774964056141855,0.03298817692098339,0.01647672146269394,0.007248934267062072,0.02314568624033782,0.010616613030068072,0.028861587051049804,0.0288082499340105
channel_45,0.006873674245041118,0.057958764336879784,0.06642045941174234,0.09206649423224977,0.10152498902420101,0.007044928246871635,0.06910639285263273,0.0665896322628031,0.03192539125571849,0.012383198553104113,0.0718363285569787,0.09475647337641474,0.11275617832021115,0.10105324743187391,0.007318527836903999,0.0661697117707051,0.08099007391406855,0.06761494714595691,0.08230950015625106,0.06903829712708211,0.013971609608737542,0.0539049028759524,0.11338198215277656,0.00685560421265764,0.007178544056801566,0.06858973423426745,0.03930510014210363,0.07957159184421025,0.05348169315331437,0.054318265272452475,0.1233303783789377,0.006870204978318939,-0.3506971069584542,0.8980186937446453,-0.3258018014123872,-0.23742816435216063,1.0,-0.4868669544815236,-0.1262460463151359,-0.1121995529297105,-0.12171243866576958,-0.12552101856156694,-0.10961717255861773,-0.12070511244577448,0.012174859168579973,0.0014191241969222714,-0.01565114951514901,-0.0015633898944448972,0.017858956985695482,0.017249678482465152,0.018117273928594965,0.01562563987592067,-0.010021375566843911,-0.19289453896915015,-0.19306849518672198,0.0017277948147970863,0.002405098479618048,-0.005032886583493213,0.04503414092270283,0.014183336456435668,-0.021970695246806858,0.032723218366337355,0.021131228478830817,0.030370248238802362,0.022944720971534462,0.011962493088056103,0.052209257699491605,0.025545361336037225
channel_46,0.010687414231980009,0.06979686865892575,0.07774130868829417,0.0939789220626154,0.10596685457642611,0.026872722854065723,0.08248450339344379,0.08148333820467675,0.047984078868503165,0.008789134961114747,0.08197196800219791,0.09515656211932709,0.11518769358520894,0.10596179346702354,0.027190029216997574,0.07985695314449182,0.08956671476325584,0.08247856934006237,0.09363325863691514,0.07774148727962238,-0.01931206989738642,0.06694157885490881,0.11550035543378984,0.027109020297997145,0.027085537985978077,0.0801607404866119,0.053935575409138174,0.08725395171045645,0.061740219289377486,0.06611882631007307,0.12477458063378614,0.026745171362989525,-0.20149152779307258,-0.3367324891828187,0.8969234229453695,-0.3204874185056272,-0.4868669544815236,1.0,-0.0934834518738876,-0.07896676296681561,-0.08434569253224924,-0.09302052216066732,-0.07978613669664326,-0.08363516766089896,0.0008214511143586974,-0.003316395472451379,-0.0005332682130168349,-0.011479118605600271,0.03543724220611565,0.03379534096700404,0.03535020328632251,0.03471496769680385,-0.029242107161392857,-0.17356633962132947,-0.17376819936784665,0.0011962257128092643,-0.006402382081660195,0.01723475909636239,0.0224006819652501,0.0010759418704501093,-0.0030587981007290065,0.014179896249047247,0.008046462976510434,0.0141262548151759,0.014704232761813582,0.02986330756547312,0.03385995364661851,0.014829776570576306
channel_47,-0.021738768604227354,0.6121510983202382,0.5962872476291773,0.36233690934204543,0.44209728231659756,0.7808625798489452,0.5965541616997265,0.6043969417233587,0.5916236863645702,-0.009484339806533498,0.6013215691802083,0.33830813298266715,0.42037474180996387,0.44177343093754273,0.7810567641881724,0.6214911826485943,0.5874706914004244,0.6045450685850201,0.6075602279102846,0.463363850994161,0.008544646657728642,0.5355381012416072,0.4183873652503163,0.7811275428022089,0.7803886594526589,0.6115696208067763,0.603005809900264,0.5760623584401093,0.5826968576471794,0.5350945734301051,0.3842131456396204,0.781014451449149,-0.13659646186766597,-0.08662129105242364,-0.10537090644780267,-0.1230901971305262,-0.1262460463151359,-0.0934834518738876,1.0,0.9792580604612412,0.9807626551569164,0.9819068728596297,0.9789806325380869,0.9809689620402623,-0.010750353654235082,0.0017207162927035877,0.021267740743276933,-0.10319208283069052,0.775987622311393,0.7804353940028645,0.7759254270778804,0.7817188748726301,-0.7801450991681973,0.5274761953656283,0.5273006176005292,-0.0011935427018745278,0.003440575372296876,0.7797375653955029,-0.5434024654583243,-0.09776820263022608,0.10667133020188116,-0.02563906243168682,-0.005986857806310976,0.006728688192804018,-0.01630083488579328,-0.0175238412066836,-0.03340706482843241,-0.012893175852279812
channel_48,-0.021590573844128044,0.6556005236711719,0.6408860561737225,0.41085253174422165,0.49158776239922125,0.8152676553361221,0.6405917952819626,0.6475636400370943,0.6330412965940823,-0.009635933806278736,0.64549217799053,0.38647372873968305,0.47118103391017047,0.49119478942316824,0.8154399054682386,0.6639074871802912,0.6319646308601578,0.6484771500891495,0.650423754514851,0.5102154110683308,0.008890289124737001,0.5814944219526305,0.46932106723041717,0.8153826092470476,0.8148473287399842,0.6554058007231117,0.6452465391992215,0.6202516867261127,0.6265698015548391,0.5810057665324149,0.4364738406018978,0.815221911624245,-0.12554901437835897,-0.07478130283899397,-0.08559894022235977,-0.11518934727895903,-0.1121995529297105,-0.07896676296681561,0.9792580604612412,1.0,0.9809489393619949,0.9794973215001841,0.9820234987841652,0.9814261901009073,-0.006328002277647483,0.0009458944105570214,0.02218338089181114,-0.1053647701428456,0.8105537262746351,0.814878647521646,0.8103558384652833,0.8158771965575154,-0.8134101161998682,0.4840898494952655,0.4837894874661909,-0.001027025697471076,0.0034745370886466657,0.8132244982601315,-0.5536015475765326,-0.09920272009318308,0.1061673903293932,-0.023104545118982227,-0.004173453927239501,0.011998425199077721,-0.011236684152156971,-0.014886013713441172,-0.025559103622333514,-0.0111778496987079
channel_49,-0.018739976253752573,0.6332429440557187,0.618034527545826,0.3873476931124588,0.466366825166548,0.7981308943899468,0.618149576603066,0.6259556715288795,0.6120743190521697,-0.00846186942359838,0.6231363984906058,0.3630351510054703,0.44509726310822095,0.46608107295622875,0.798339828557751,0.6426472993864099,0.608953592033426,0.626243668832266,0.6285004282923073,0.4871943821953871,0.009599152015312312,0.5586706002263575,0.4430801917994065,0.798284338398907,0.7977014057949957,0.6328311246400147,0.6236132364135643,0.5974194633845064,0.6038507138920621,0.5581466105132447,0.40975780720607086,0.7982811411781158,-0.13017916627864384,-0.08325097664092672,-0.09467597351984851,-0.11888531579702163,-0.12171243866576958,-0.08434569253224924,0.9807626551569164,0.9809489393619949,1.0,0.9811370874215891,0.9807768143476151,0.9826982997441648,-0.009666187299805545,0.0026413812040689644,0.023602011001963557,-0.10379918480300007,0.7930349672433302,0.7975986151132095,0.793046753981615,0.7986617731788471,-0.7967651458864087,0.5066310123883964,0.5064136221392282,-0.0014187193306131347,0.00356204316584631,0.7965056643835685,-0.5492467519353831,-0.09781801156505827,0.10801247250208242,-0.02566812114708496,-0.005273319077364779,0.010416495019498857,-0.013589456754603272,-0.014897212722245985,-0.028088491009804897,-0.012692374777244211
channel_50,-0.01847262400083788,0.6127765974213536,0.597196613307726,0.3631789714517193,0.4431829163025995,0.7817246985830325,0.5973856214081212,0.6053624693965654,0.5922447420671113,-0.010104807187956486,0.602329598412425,0.33891937922758497,0.4213554036425585,0.4429142021362077,0.7819829062146141,0.6228078666972252,0.5881948281637203,0.6055494054871653,0.608686805542932,0.46399982634084763,0.008732710180988546,0.5363957335759982,0.4196150151309516,0.7820617739276043,0.7813993875387819,0.612258310841605,0.6036095497584321,0.5767827348254477,0.5832162876224163,0.5359115188099256,0.3853655888942156,0.781963642255779,-0.13649059626202756,-0.08583327703025682,-0.10486956933607314,-0.12327264229419711,-0.12552101856156694,-0.09302052216066732,0.9819068728596297,0.9794973215001841,0.9811370874215891,1.0,0.9792112774720825,0.9814799499356307,-0.010510137204376827,0.0015005642605438309,0.022391739740371248,-0.10172695115353683,0.7771449248419539,0.7815074991051764,0.7769870293120744,0.7825461672582656,-0.7807547003509668,0.5262416733818993,0.5260609946851318,-0.0010415866655970132,0.0018086817467954685,0.7804494971939592,-0.5438828799651976,-0.0965893592806885,0.10597408572480611,-0.027928231296766696,-0.00612591197319357,0.00743977682964573,-0.01653167951118959,-0.016771546960946,-0.03359061123388466,-0.013411612689233713
